PLEASE DO NOT DELETE THIS COLUMN OR ELSE THE DATA WILL NOT IMPORT CORRECTLY,Note,UPC,SKU,FrameName,Manufacturer,Brand,BrandID,Collection,ProductGroupType,FramecolorColorGroup,FrameColor,FrameColorCode,LensColor,LensColorCode,EyeSize,A,B,ED,EDAngle,TempleLength,BridgeSize,DBL,STS,Circumference,GenderType,AgeType,MaterialType,MaterialDescription,PreciousMetalType,PreciousMetalDescription,CountryofOrigin,TempleType,TempleTypeDescription,BridgeType,BridgeTypeDescription,LensType,LensTypeDescription,TrimType,TrimDescription,ClipSunglassType,ClipSunglassDescription,SideshieldsType,SideshieldsDescription,EdgeType,CaseType,CaseTypeDescription,HingeType,RimType,FrameShape,ShapeDescription,MonthIntroduced,YearIntroduced,Features,FramesPDType,LensVisionType,LensVisionDescription,RXType,RXDescription,WarrantyType,WarrantyDescription,Radii
e7308f7c-8604-4000-bdf2-e62d509ed431,,715583306424,,SK 1501,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Brown Pink,BRNPK,,,44,44.80,25.00,45.90,16.2,125,16,16,108,118.6,Female,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers Locked-Up S logo.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,September,2010,High definition butterfly graphic detail.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6699345f-1783-457f-a9ba-0f25cec7bb70,,715583394070,,SK 1502,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,SHINY BLACK,BLKMAG,,,47,46.91,24.02,48.44,159.3,130,17,17,116,119.9,Female,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2011,Butterfly detail w/metallic logo banner on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
38fe01fe-7666-4d92-942c-1c560de269bd,,715583394100,,SK 1502,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,SHINY VIOLET,VI,,,47,46.91,24.02,48.44,159.3,130,17,17,116,119.9,Female,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2011,Butterfly detail w/metallic logo banner on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
cb91b094-b99f-40f0-800d-39719dc0d6c2,,715583394087,,SK 1502,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,SATIN PLUM,PLPK,,,47,46.91,24.02,48.44,159.3,130,17,17,116,119.9,Female,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2011,Butterfly detail w/metallic logo banner on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6126a1de-7e18-41e2-bd1f-5981784d68b4,,715583394094,,SK 1502,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN,SBRNTQ,,,47,46.91,24.02,48.44,159.3,130,17,17,116,119.9,Female,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2011,Butterfly detail w/metallic logo banner on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
38bf3197-a5f6-467e-80da-215b73aed8b8,,715583394148,,SK 1503,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,TEAL/BLUE,TLBL,,,47,47.38,25.26,48.02,12.6,130,15,13,112,121.7,Female,Child,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,,,June,2011,Butterfly detail w/metallic logo banner on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
7b59ab4d-3c3a-4a58-b889-55200b1a9ec3,,715583394117,,SK 1503,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,BROWN/PINK,BRNPK,,,47,47.38,25.26,48.02,12.6,130,15,13,112,121.7,Female,Child,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,,,June,2011,Butterfly detail w/metallic logo banner on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
d1b604fb-22c3-4895-87d7-996a4fc330f0,,715583394131,,SK 1503,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Rose,PINK/GREEN,PKGRN,,,47,47.38,25.26,48.02,12.6,130,15,13,112,121.7,Female,Child,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,,,June,2011,Butterfly detail w/metallic logo banner on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6dbc983b-8368-4809-9e48-d20510cb50cd,,715583394124,,SK 1503,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,MIDNIGH BLUE,MNBLFS,,,47,47.38,25.26,48.02,12.6,130,15,13,112,121.7,Female,Child,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,,,June,2011,Butterfly detail w/metallic logo banner on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
06d2983e-0fd7-40d9-8427-4c1f3e429c66,,715583395671,,SK 1504,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,SHINY BLACK/PINK,BLK,,,46,46.17,24.10,47.68,162.9,125,16,16,114,117.1,Female,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,"Visible logo., Skechers cali logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2011,Glitter Heart detail on temles.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
0434436e-d65e-4c3f-98b2-924405e59f2d,,715583395695,,SK 1504,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,SATIN PURP/PINK,SPUR,,,46,46.17,24.10,47.68,162.9,125,16,16,114,117.1,Female,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,"Visible logo., Skechers cali logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2011,Glitter Heart detail on temles.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
e773bf4a-04d7-41d4-b4cb-b154528cfaeb,,715583395688,,SK 1504,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN/PK,SBRN,,,46,46.17,24.10,47.68,162.9,125,16,16,114,117.1,Female,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,"Visible logo., Skechers cali logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2011,Glitter Heart detail on temles.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
cb3d56f4-1359-4c6d-9c27-13f7024d37b8,,715583395725,,SK 1505,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,BERRY/PURPLE,BERPUR,,,45,44.65,23.85,45.40,10.8,125,16,16,115,112.5,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,"Visible logo., Skechers cali logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,June,2011,Glitter Heart detail on temles.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
38601ced-7270-4b01-9b9f-5df1533be477,,715583395732,,SK 1505,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,BROWN ON PINK,BRNPK,,,45,44.65,23.85,45.40,10.8,125,16,16,115,112.5,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,"Visible logo., Skechers cali logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,June,2011,Glitter Heart detail on temles.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
29091e47-af1c-455a-bbe6-95af297de238,,715583395749,,SK 1505,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Rose,PINK/ORANGE,PKGRN,,,45,44.65,23.85,45.40,10.8,125,16,16,115,112.5,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,"Visible logo., Skechers cali logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,June,2011,Glitter Heart detail on temles.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
e79dfa42-d866-4a8b-b18e-244d96ea62d0,,715583374287,,SK 1506,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Brown on Pink,BRNPK,,,44,43.91,26.29,44.48,165.6,125,16,16,114,115.3,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo/Flower-Heart-Peace-sign detail,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,January,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ded25d2b-aa72-46be-8543-f3f055a2a9b8,,715583374317,,SK 1506,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Rose,Rose on Pink,ROPK,,,44,43.91,26.29,44.48,165.6,125,16,16,114,115.3,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo/Flower-Heart-Peace-sign detail,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,January,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
5973a552-a40d-4f1d-880a-687fe04cfb04,,715583374348,,SK 1507,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,Black on Pink,BLKPK,,,45,44.91,24.56,45.92,15.3,125,16,16,114,116.0,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo/Flower-Heart-Peace-sign detail,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,January,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
4247f2b4-559a-4dc2-a92e-74b98766af8f,,715583374393,,SK 1507,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,Plum on Rose,PLRO,,,45,44.91,24.56,45.92,15.3,125,16,16,114,116.0,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo/Flower-Heart-Peace-sign detail,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,January,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
297224dc-775d-43fa-84a8-a53fc8223479,,715583374355,,SK 1507,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Brown on Pink,BRNPK,,,45,44.91,24.56,45.92,15.3,125,16,16,114,116.0,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo/Flower-Heart-Peace-sign detail,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,January,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
2a752038-0766-48ff-8ec2-a8a676fb0080,,715583374331,,SK 1507,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,Berry on Lemon,BERLEM,,,45,44.91,24.56,45.92,15.3,125,16,16,114,116.0,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo/Flower-Heart-Peace-sign detail,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,January,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
3b90b08a-f3cf-4f93-a7bc-20330448d131,,715583525382,,SK 1508,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,PLUM/TEAL,PLTL,,,46,46.17,24.43,46.62,9.0,125,16,16,112,116.5,Female,Child,Plastic,Handmade Acetate & Rubber,,,China,Skull,Rubber temples,Saddle,,,,Visible logo.,Printed locked up S logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,May,2012,Rubber stars & Skechers logo on both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ad2989e2-9879-4dda-9d78-4ce2fb94b008,,715583525368,,SK 1508,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,BROWN/PINK,BRNPK,,,46,46.17,24.43,46.62,9.0,125,16,16,112,116.5,Female,Child,Plastic,Handmade Acetate & Rubber,,,China,Skull,Rubber temples,Saddle,,,,Visible logo.,Printed locked up S logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,May,2012,Rubber stars & Skechers logo on both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
230fddd0-f77c-46d6-b617-b9786e4d1275,,715583525375,,SK 1508,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Red,MAGENTA/LAVENDER,MAGLAV,,,46,46.17,24.43,46.62,9.0,125,16,16,112,116.5,Female,Child,Plastic,Handmade Acetate & Rubber,,,China,Skull,Rubber temples,Saddle,,,,Visible logo.,Printed locked up S logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,May,2012,Rubber stars & Skechers logo on both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6727d5bd-fa87-4ba6-a817-013cb36b3300,,715583525467,,SK 1509,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Rose,SATIN PINK/BLUE,SPK,,,46,46.09,25.28,47.94,18.0,125,16,16,111,122.6,Female,Child,Plastic,"Stainless Steel, Nickel Silver & Rubber",,,China,Skull,Rubber temples,Adjustable nose pads,,,,Visible logo.,Printed locked up S logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,May,2012,Rubber stars & Skechers logo on both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
dca77962-d940-4750-8f0f-afa8b2dfc233,,715583525474,,SK 1509,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,SHINY VIOLET/GREEN,VIGRN,,,46,46.09,25.28,47.94,18.0,125,16,16,111,122.6,Female,Child,Plastic,"Stainless Steel, Nickel Silver & Rubber",,,China,Skull,Rubber temples,Adjustable nose pads,,,,Visible logo.,Printed locked up S logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,May,2012,Rubber stars & Skechers logo on both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f4c3bbc7-89cf-480b-9566-c5e7496f0e3d,,715583525429,,SK 1509,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,SATIN BLUE,SBL,,,46,46.09,25.28,47.94,18.0,125,16,16,111,122.6,Female,Child,Plastic,"Stainless Steel, Nickel Silver & Rubber",,,China,Skull,Rubber temples,Adjustable nose pads,,,,Visible logo.,Printed locked up S logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,May,2012,Rubber stars & Skechers logo on both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
4f0c334f-6d8c-40a9-9874-d3852e867ffe,,715583525436,,SK 1509,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN/PINK,SBRN,,,46,46.09,25.28,47.94,18.0,125,16,16,111,122.6,Female,Child,Plastic,"Stainless Steel, Nickel Silver & Rubber",,,China,Skull,Rubber temples,Adjustable nose pads,,,,Visible logo.,Printed locked up S logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,May,2012,Rubber stars & Skechers logo on both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
0b65709e-3ff5-4b0f-a936-156d9407123d,,715583524279,,SK 1510,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,SATIN TEAL,STL,,,44,44.07,25.29,44.92,10.8,125,17,17,107,115.4,Female,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
12ab79da-82a5-4d2d-9232-590cade04c8b,,715583524248,,SK 1510,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Rose,SATIN PINK,SPNK,,,44,44.07,25.29,44.92,10.8,125,17,17,107,115.4,Female,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ee389173-6830-4c3d-a456-5eb476d2e404,,715583524255,,SK 1510,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,SATIN PURPLE,SPUR,,,44,44.07,25.29,44.92,10.8,125,17,17,107,115.4,Female,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
e07584a0-c612-47c1-b77b-bb8d8ad2f2e7,,715583524262,,SK 1510,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Rose,SATIN ROSE,SROE,,,44,44.07,25.29,44.92,10.8,125,17,17,107,115.4,Female,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
b19ce5ab-db62-44ae-a094-d890b342af03,,715583524231,,SK 1510,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN,SBRN,,,44,44.07,25.29,44.92,10.8,125,17,17,107,115.4,Female,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
026004c9-2f51-403e-aec0-1d118f5bf9ca,,715583524309,,SK 1511,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Rose,PINK/GREEN,PNKGRN,,,45,45.01,24.33,46.50,14.4,125,16,16,115,116.7,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f22f8124-c093-45c3-8530-22d1ed968d1b,,715583524293,,SK 1511,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Burgundy,BURGUNDY/PINK,BUR,,,45,45.01,24.33,46.50,14.4,125,16,16,115,116.7,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
778e148b-70d3-45f2-ab95-370ff115aae3,,715583524323,,SK 1511,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,TEAL BLUE,TLBL,,,45,45.01,24.33,46.50,14.4,125,16,16,115,116.7,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
be11927f-1ed3-492f-923f-8cd6eb68e85f,,715583524286,,SK 1511,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,BROWN/PINK,BRNPK,,,45,45.01,24.33,46.50,14.4,125,16,16,115,116.7,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
fd207a64-b2fd-443d-9908-9a4c5c8d2fea,,715583524316,,SK 1511,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,DARK PURPLE,PUR,,,45,45.01,24.33,46.50,14.4,125,16,16,115,116.7,Female,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers Cali logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
53601496-6bb0-400d-bcdd-44652c21fd0c,,715583675308,,SK 1521,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,PURPLE,PUR,,,46,46.29,26.61,46.7,167.4,130,16,16,115,118.7,Female,Child,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Rubberized SKECHERS logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Round,,June,2013,Rubber flower & heart detail on temples. Lasered flower w/enamel on tips. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
40b3e26f-8973-4536-a461-4cb1ae98dafa,,715583716971,,SK 1521,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Purple,PURPLE/YELLOW,PURYL,,,46,46.29,26.61,46.7,167.4,130,16,16,115,118.7,Female,Child,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Rubberized SKECHERS logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Round,,June,2013,Rubber flower & heart detail on temples. Lasered flower w/enamel on tips. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
05fe1439-c160-4903-a8a3-e5ce734b2017,,715583716964,,SK 1521,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Red,MAGENTA/PINK,PNK,,,46,46.29,26.61,46.7,167.4,130,16,16,115,118.7,Female,Child,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Rubberized SKECHERS logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Round,,June,2013,Rubber flower & heart detail on temples. Lasered flower w/enamel on tips. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
